id_seance,id_module,id_professeur,id_salle,date_seance,heure_debut,heure_fin,effectuee,retard_minutes,nb_etudiants_presents,duree_minutes,annee_seance
8883,313,440,502,2024-04-07,10:30,10:30,Oui,15,81,0,2024
8884,348,433,513,2024-05-05,17:00,15:00,Oui,10,43,120,2024
8885,334,479,506,2022-11-18,10:30,19:00,Oui,0,76,510,2022
8886,347,468,531,2023-05-02,08:30,15:00,Oui,0,17,390,2023
8887,302,430,527,2023-06-29,08:30,17:00,Oui,0,92,510,2023
8888,322,429,509,2024-11-07,13:00,10:30,Oui,0,72,150,2024
8889,323,414,514,2023-07-29,15:00,12:30,Oui,0,102,150,2023
8890,320,465,540,2023-02-18,17:00,17:00,Oui,0,44,0,2023
8891,319,468,540,2023-07-16,17:00,19:00,Oui,0,46,120,2023
8892,351,416,526,2023-02-02,15:00,12:30,Oui,0,101,150,2023
8893,321,403,530,2025-02-08,08:30,10:30,Oui,0,60,120,2025
8894,341,431,509,2025-03-13,15:00,15:00,Oui,0,59,0,2025
8895,319,468,539,2023-02-13,10:30,10:30,Oui,20,47,0,2023
8896,322,429,518,2024-06-12,10:30,10:30,Oui,0,31,0,2024
8897,339,408,525,2024-01-13,17:00,19:00,Oui,0,19,120,2024
8898,345,446,514,2024-05-27,08:30,12:30,Oui,0,91,240,2024
8899,310,411,521,2025-06-27,15:00,10:30,Oui,0,45,270,2025
8900,311,461,504,2024-03-11,10:30,15:00,Oui,0,67,270,2024
8901,305,470,530,2024-08-13,08:30,19:00,Oui,5,106,630,2024
8902,352,451,510,2024-01-05,17:00,19:00,Oui,10,27,120,2024
8903,343,428,503,2023-02-02,17:00,12:30,Oui,10,72,270,2023
8904,344,427,512,2023-01-25,13:00,10:30,Oui,0,46,150,2023
8905,345,446,516,2024-03-29,08:30,19:00,Oui,0,54,630,2024
8906,360,468,511,2023-07-02,10:30,19:00,Oui,0,99,510,2023
8907,305,470,536,2023-08-13,10:30,12:30,Oui,10,19,120,2023
8908,328,467,536,2023-10-09,08:30,17:00,Oui,15,81,510,2023
8909,335,408,508,2024-12-20,08:30,12:30,Oui,0,83,240,2024
8910,360,468,537,2023-02-24,15:00,12:30,Oui,0,109,150,2023
8911,344,427,525,2022-09-26,17:00,19:00,Oui,0,105,120,2022
8912,344,427,520,2025-05-23,10:30,10:30,Oui,0,20,0,2025
8913,356,412,502,2024-08-25,13:00,10:30,Oui,0,114,150,2024
8914,356,412,504,2025-04-28,15:00,10:30,Oui,0,70,270,2025
8915,356,412,516,2024-03-04,08:30,19:00,Oui,0,92,630,2024
8916,318,474,521,2023-04-02,15:00,10:30,Oui,0,82,270,2023
8917,321,403,524,2023-02-13,17:00,10:30,Oui,15,94,390,2023
8918,314,453,517,2024-05-15,13:00,17:00,Oui,0,92,240,2024
8919,303,448,531,2023-06-18,13:00,15:00,Oui,0,64,120,2023
8920,354,419,508,2023-09-17,15:00,10:30,Oui,0,45,270,2023
8921,329,423,529,2025-03-02,08:30,19:00,Oui,0,79,630,2025
8922,310,411,527,2023-06-17,10:30,19:00,Oui,5,60,510,2023
8923,304,444,526,2023-04-07,15:00,17:00,Oui,0,114,120,2023
8924,337,405,529,2023-11-23,13:00,15:00,Non,0,78,120,2023
8925,352,451,514,2025-03-28,17:00,19:00,Oui,0,76,120,2025
8926,352,451,519,2022-12-05,10:30,12:30,Oui,0,102,120,2022
8927,348,433,519,2024-10-19,13:00,15:00,Non,10,115,120,2024
8928,314,453,526,2024-10-20,15:00,12:30,Oui,0,108,150,2024
8929,302,430,514,2022-09-02,08:30,10:30,Oui,0,118,120,2022
8930,349,476,530,2024-12-31,13:00,12:30,Oui,15,95,30,2024
8931,334,479,507,2024-10-07,17:00,12:30,Oui,0,29,270,2024
8932,325,431,539,2024-11-21,15:00,12:30,Non,0,68,150,2024
8933,347,468,517,2025-05-09,13:00,17:00,Oui,0,55,240,2025
8934,302,430,525,2024-11-02,15:00,10:30,Oui,0,42,270,2024
8935,356,412,525,2023-12-18,13:00,19:00,Oui,0,43,360,2023
8936,321,403,532,2023-12-11,10:30,10:30,Oui,0,112,0,2023
8937,332,418,523,2023-09-06,10:30,19:00,Oui,0,29,510,2023
8938,319,468,511,2025-05-16,15:00,15:00,Non,0,91,0,2025
8939,350,441,515,2024-03-27,13:00,10:30,Oui,0,63,150,2024
8940,346,425,510,2023-03-12,15:00,12:30,Oui,0,31,150,2023
8941,327,465,533,2023-07-19,08:30,19:00,Oui,0,39,630,2023
8942,316,438,502,2023-02-27,15:00,19:00,Oui,15,113,240,2023
8943,339,408,526,2022-12-19,15:00,15:00,Oui,0,101,0,2022
8944,334,479,529,2024-01-30,15:00,15:00,Oui,0,89,0,2024
8945,347,468,540,2025-03-08,08:30,15:00,Oui,0,35,390,2025
8946,340,438,509,2023-04-07,08:30,15:00,Oui,0,84,390,2023
8947,324,448,527,2024-07-19,13:00,19:00,Non,0,109,360,2024
8948,306,424,507,2023-03-28,08:30,17:00,Non,0,24,510,2023
8949,352,451,532,2023-11-07,13:00,17:00,Oui,10,46,240,2023
8950,329,423,507,2024-12-14,08:30,12:30,Oui,5,91,240,2024
8951,343,428,530,2024-09-20,15:00,12:30,Oui,0,110,150,2024
8952,337,405,527,2023-03-31,13:00,19:00,Oui,0,67,360,2023
8953,352,451,514,2025-05-27,17:00,10:30,Oui,0,26,390,2025
8954,339,408,537,2023-11-07,17:00,19:00,Oui,10,89,120,2023
8955,339,408,504,2024-11-11,10:30,10:30,Oui,0,29,0,2024
8956,320,465,514,2022-09-27,15:00,17:00,Oui,0,59,120,2022
8957,358,477,513,2023-08-18,10:30,12:30,Oui,0,68,120,2023
8958,310,411,508,2024-01-09,17:00,19:00,Oui,0,57,120,2024
8959,360,468,518,2022-11-15,08:30,15:00,Oui,0,103,390,2022
8960,339,408,539,2022-12-25,10:30,19:00,Oui,0,60,510,2022
8961,335,408,519,2024-09-30,13:00,19:00,Oui,0,43,360,2024
8962,333,460,522,2025-01-10,10:30,19:00,Oui,0,90,510,2025
8963,306,424,536,2023-05-12,13:00,12:30,Oui,0,92,30,2023
8964,322,429,510,2023-06-25,13:00,10:30,Oui,0,71,150,2023
8965,342,427,518,2023-01-21,10:30,15:00,Oui,0,86,270,2023
8966,347,468,505,2024-02-03,15:00,12:30,Oui,0,28,150,2024
8967,313,440,512,2023-09-20,08:30,10:30,Oui,0,104,120,2023
8968,333,460,535,2024-11-18,17:00,15:00,Oui,0,60,120,2024
8969,358,477,517,2023-03-20,17:00,15:00,Oui,15,55,120,2023
8970,308,425,515,2023-03-12,10:30,10:30,Oui,15,92,0,2023
8971,316,438,516,2022-09-18,15:00,19:00,Oui,0,66,240,2022
8972,301,452,534,2024-07-23,17:00,10:30,Oui,5,98,390,2024
8973,301,452,538,2025-01-25,13:00,15:00,Oui,0,115,120,2025
8974,306,424,538,2025-04-09,13:00,10:30,Oui,0,86,150,2025
8975,352,451,540,2023-08-27,15:00,17:00,Oui,0,96,120,2023
8976,349,476,513,2024-07-05,08:30,17:00,Oui,0,66,510,2024
8977,349,476,533,2023-01-10,10:30,12:30,Oui,0,94,120,2023
8978,312,449,531,2023-09-29,15:00,10:30,Non,0,76,270,2023
8979,303,448,509,2023-05-06,10:30,15:00,Oui,0,16,270,2023
8980,358,477,512,2024-05-18,10:30,12:30,Oui,0,109,120,2024
8981,336,444,518,2023-03-12,17:00,12:30,Oui,0,118,270,2023
8982,312,449,504,2024-12-22,10:30,12:30,Oui,0,108,120,2024
8983,336,444,516,2025-02-05,08:30,10:30,Oui,0,84,120,2025
8984,355,414,507,2024-05-27,10:30,15:00,Oui,15,112,270,2024
8985,320,465,536,2024-03-08,08:30,12:30,Oui,0,103,240,2024
8986,302,430,518,2024-01-15,13:00,10:30,Oui,0,104,150,2024
8987,301,452,539,2024-05-23,13:00,10:30,Oui,0,30,150,2024
8988,342,427,533,2025-01-20,13:00,17:00,Oui,5,50,240,2025
8989,340,438,501,2024-04-06,15:00,15:00,Oui,0,39,0,2024
8990,309,403,540,2023-01-12,15:00,10:30,Oui,0,55,270,2023
8991,357,413,520,2023-06-02,13:00,10:30,Oui,0,102,150,2023
8992,335,408,540,2022-12-24,10:30,17:00,Oui,0,24,390,2022
8993,302,430,505,2022-10-26,13:00,17:00,Oui,10,55,240,2022
8994,335,408,540,2024-03-01,17:00,19:00,Oui,0,37,120,2024
8995,348,433,503,2023-08-24,15:00,17:00,Oui,5,70,120,2023
8996,330,436,538,2025-01-15,10:30,19:00,Oui,0,59,510,2025
8997,337,405,515,2023-12-19,08:30,19:00,Oui,0,47,630,2023
8998,355,414,506,2023-01-12,17:00,12:30,Oui,0,92,270,2023
8999,328,467,502,2023-12-17,13:00,12:30,Oui,0,50,30,2023
9000,329,423,510,2024-04-25,15:00,12:30,Oui,0,80,150,2024
