id_note,id_etudiant,id_module,annee_universitaire,note,mention,session,resultat,admis_bool
7034,2140,307,2021-2022,17.65,Très Bien,Normale,Admis,1
7035,1582,341,2022-2023,9.54,Insuffisant,Normale,Échec,0
7036,1919,326,2020-2021,11.76,Passable,Normale,Admis,1
7037,1491,303,2022-2023,9.31,Insuffisant,Rattrapage,Échec,0
7038,2160,320,2024-2025,13.64,Assez Bien,Rattrapage,Admis,1
7039,1578,306,2022-2023,12.36,Assez Bien,Rattrapage,Admis,1
7040,1356,341,2021-2022,4.15,Insuffisant,Normale,Échec,0
7041,1642,346,2022-2023,7.55,Insuffisant,Normale,Échec,0
7042,1307,351,2024-2025,8.78,Insuffisant,Normale,Échec,0
7043,1414,341,2021-2022,9.83,Insuffisant,Normale,Échec,0
7044,1990,311,2024-2025,13.87,Assez Bien,Normale,Admis,1
7045,1967,346,2022-2023,12.16,Assez Bien,Normale,Admis,1
7046,1831,343,2023-2024,15.66,Bien,Normale,Admis,1
7047,2176,336,2020-2021,11.5,Passable,Rattrapage,Admis,1
7048,1427,304,2021-2022,11.43,Passable,Normale,Admis,1
7049,1850,357,2022-2023,15.9,Bien,Normale,Admis,1
7050,1775,318,2023-2024,11.34,Passable,Normale,Admis,1
7051,1968,307,2020-2021,11.24,Passable,Normale,Admis,1
7052,1700,334,2024-2025,13.48,Assez Bien,Normale,Admis,1
7053,1267,357,2020-2021,13.04,Assez Bien,Normale,Admis,1
7054,2075,356,2023-2024,13.73,Assez Bien,Normale,Admis,1
7055,1077,344,2024-2025,10.21,Passable,Rattrapage,Admis,1
7056,1569,305,2020-2021,11.35,Passable,Normale,Admis,1
7057,1999,347,2024-2025,13.48,Assez Bien,Normale,Admis,1
7058,1248,308,2023-2024,13.27,Assez Bien,Rattrapage,Admis,1
7059,1245,305,2022-2023,12.36,Assez Bien,Rattrapage,Admis,1
7060,1822,317,2022-2023,9.78,Insuffisant,Normale,Échec,0
7061,1782,346,2020-2021,8.43,Insuffisant,Rattrapage,Échec,0
7062,1212,338,2024-2025,13.5,Assez Bien,Normale,Admis,1
7063,1494,304,2024-2025,15.91,Bien,Normale,Admis,1
7064,1937,324,2022-2023,9.26,Insuffisant,Normale,Échec,0
7065,1354,347,2022-2023,8.88,Insuffisant,Rattrapage,Échec,0
7066,2003,314,2024-2025,12.35,Assez Bien,Normale,Admis,1
7067,2120,355,2022-2023,12.94,Assez Bien,Normale,Admis,1
7068,1379,316,2023-2024,8.06,Insuffisant,Normale,Échec,0
7069,1989,319,2024-2025,8.41,Insuffisant,Normale,Échec,0
7070,2015,330,2020-2021,14.18,Bien,Normale,Admis,1
7071,1116,331,2024-2025,8.32,Insuffisant,Normale,Échec,0
7072,2148,357,2020-2021,16.4,Très Bien,Normale,Admis,1
7073,1302,322,2021-2022,13.54,Assez Bien,Normale,Admis,1
7074,1354,322,2020-2021,9.26,Insuffisant,Normale,Échec,0
7075,1322,306,2024-2025,13.13,Assez Bien,Rattrapage,Admis,1
7076,1064,336,2021-2022,10.15,Passable,Normale,Admis,1
7077,1340,326,2023-2024,18.37,Très Bien,Normale,Admis,1
7078,2171,338,2020-2021,15.78,Bien,Normale,Admis,1
7079,1838,343,2023-2024,12.97,Assez Bien,Normale,Admis,1
7080,1844,347,2020-2021,12.98,Assez Bien,Normale,Admis,1
7081,1304,335,2023-2024,10.61,Passable,Rattrapage,Admis,1
7082,1739,359,2021-2022,14.65,Bien,Normale,Admis,1
7083,2125,314,2024-2025,6.0,Insuffisant,Normale,Échec,0
7084,1740,330,2020-2021,14.67,Bien,Rattrapage,Admis,1
7085,1840,320,2023-2024,11.94,Passable,Normale,Admis,1
7086,2085,309,2020-2021,12.08,Assez Bien,Normale,Admis,1
7087,1003,354,2020-2021,11.13,Passable,Normale,Admis,1
7088,1387,344,2023-2024,15.21,Bien,Normale,Admis,1
7089,1020,354,2024-2025,11.23,Passable,Normale,Admis,1
7090,1044,329,2020-2021,13.92,Assez Bien,Normale,Admis,1
7091,1504,332,2024-2025,9.69,Insuffisant,Normale,Échec,0
7092,1125,334,2024-2025,14.87,Bien,Normale,Admis,1
7093,1854,359,2023-2024,14.59,Bien,Normale,Admis,1
7094,2188,315,2021-2022,15.13,Bien,Normale,Admis,1
7095,1075,332,2020-2021,13.28,Assez Bien,Normale,Admis,1
7096,2169,357,2024-2025,15.27,Bien,Normale,Admis,1
7097,1481,318,2024-2025,9.6,Insuffisant,Rattrapage,Échec,0
7098,1556,339,2021-2022,17.47,Très Bien,Normale,Admis,1
7099,1892,332,2022-2023,11.45,Passable,Normale,Admis,1
7100,2108,329,2023-2024,11.37,Passable,Rattrapage,Admis,1
7101,1361,340,2023-2024,15.34,Bien,Normale,Admis,1
7102,1712,304,2023-2024,15.37,Bien,Normale,Admis,1
7103,1587,344,2022-2023,9.79,Insuffisant,Normale,Échec,0
7104,1697,326,2022-2023,2.68,Insuffisant,Rattrapage,Échec,0
7105,1905,309,2023-2024,17.69,Très Bien,Normale,Admis,1
7106,1965,326,2022-2023,12.25,Assez Bien,Normale,Admis,1
7107,1566,306,2024-2025,14.84,Bien,Normale,Admis,1
7108,2045,311,2024-2025,11.31,Passable,Rattrapage,Admis,1
7109,1211,329,2024-2025,15.01,Bien,Normale,Admis,1
7110,1556,332,2023-2024,17.73,Très Bien,Normale,Admis,1
7111,2183,323,2020-2021,10.75,Passable,Rattrapage,Admis,1
7112,1083,313,2022-2023,12.6,Assez Bien,Normale,Admis,1
7113,1684,349,2021-2022,12.45,Assez Bien,Normale,Admis,1
7114,1306,304,2021-2022,12.44,Assez Bien,Normale,Admis,1
7115,1896,312,2023-2024,13.57,Assez Bien,Normale,Admis,1
7116,1463,304,2021-2022,13.86,Assez Bien,Rattrapage,Admis,1
7117,1257,355,2023-2024,16.19,Très Bien,Normale,Admis,1
7118,1524,323,2021-2022,7.94,Insuffisant,Normale,Échec,0
7119,1761,329,2021-2022,5.95,Insuffisant,Normale,Échec,0
7120,1495,301,2024-2025,14.0,Bien,Normale,Admis,1
7121,1068,330,2022-2023,12.95,Assez Bien,Normale,Admis,1
7122,1081,347,2023-2024,18.72,Très Bien,Normale,Admis,1
7123,1466,322,2020-2021,3.58,Insuffisant,Normale,Échec,0
7124,1887,333,2022-2023,13.55,Assez Bien,Rattrapage,Admis,1
7125,1301,342,2021-2022,11.53,Passable,Rattrapage,Admis,1
7126,1557,330,2023-2024,11.26,Passable,Rattrapage,Admis,1
7127,1981,324,2020-2021,8.64,Insuffisant,Normale,Échec,0
7128,1257,322,2024-2025,6.49,Insuffisant,Normale,Échec,0
7129,1410,331,2024-2025,20.0,Très Bien,Normale,Admis,1
7130,1051,304,2022-2023,13.12,Assez Bien,Normale,Admis,1
7131,1430,326,2023-2024,15.33,Bien,Rattrapage,Admis,1
7132,1428,313,2021-2022,12.6,Assez Bien,Normale,Admis,1
7133,2009,328,2021-2022,20.0,Très Bien,Rattrapage,Admis,1
7134,1445,317,2021-2022,10.91,Passable,Rattrapage,Admis,1
7135,1307,335,2022-2023,6.23,Insuffisant,Normale,Échec,0
7136,1820,311,2024-2025,8.92,Insuffisant,Normale,Échec,0
7137,1473,330,2021-2022,9.82,Insuffisant,Normale,Échec,0
7138,1449,332,2021-2022,12.34,Assez Bien,Rattrapage,Admis,1
7139,1382,322,2024-2025,11.15,Passable,Rattrapage,Admis,1
7140,1426,307,2020-2021,18.65,Très Bien,Normale,Admis,1
7141,1478,352,2021-2022,7.12,Insuffisant,Rattrapage,Échec,0
7142,1966,353,2020-2021,9.6,Insuffisant,Rattrapage,Échec,0
7143,1015,335,2024-2025,3.55,Insuffisant,Rattrapage,Échec,0
7144,1640,310,2021-2022,15.57,Bien,Normale,Admis,1
7145,1515,360,2020-2021,18.14,Très Bien,Normale,Admis,1
7146,1419,348,2023-2024,10.05,Passable,Normale,Admis,1
7147,1023,318,2021-2022,17.1,Très Bien,Normale,Admis,1
7148,1392,315,2021-2022,13.52,Assez Bien,Rattrapage,Admis,1
7149,1254,341,2024-2025,7.94,Insuffisant,Normale,Échec,0
7150,2054,314,2024-2025,17.83,Très Bien,Rattrapage,Admis,1
7151,1576,324,2023-2024,2.74,Insuffisant,Normale,Échec,0
7152,1169,309,2022-2023,6.69,Insuffisant,Normale,Échec,0
7153,1998,358,2024-2025,12.35,Assez Bien,Normale,Admis,1
7154,1026,318,2023-2024,11.4,Passable,Normale,Admis,1
7155,1449,329,2020-2021,19.36,Très Bien,Rattrapage,Admis,1
7156,2073,352,2022-2023,12.89,Assez Bien,Normale,Admis,1
7157,1233,331,2023-2024,9.9,Insuffisant,Normale,Échec,0
7158,2171,343,2023-2024,10.17,Passable,Normale,Admis,1
7159,2107,302,2023-2024,13.37,Assez Bien,Normale,Admis,1
7160,1606,324,2022-2023,5.55,Insuffisant,Normale,Échec,0
7161,1630,320,2021-2022,17.66,Très Bien,Normale,Admis,1
7162,1197,324,2023-2024,9.47,Insuffisant,Normale,Échec,0
7163,2105,351,2021-2022,8.53,Insuffisant,Rattrapage,Échec,0
7164,1950,340,2021-2022,14.3,Bien,Normale,Admis,1
7165,1892,319,2020-2021,8.54,Insuffisant,Normale,Échec,0
7166,1662,314,2021-2022,16.16,Très Bien,Normale,Admis,1
7167,1923,313,2024-2025,10.94,Passable,Normale,Admis,1
7168,1878,334,2024-2025,13.48,Assez Bien,Normale,Admis,1
7169,1743,340,2021-2022,9.15,Insuffisant,Normale,Échec,0
7170,1539,347,2021-2022,13.73,Assez Bien,Normale,Admis,1
7171,2078,336,2021-2022,12.0,Assez Bien,Normale,Admis,1
7172,2172,303,2021-2022,6.12,Insuffisant,Normale,Échec,0
7173,1936,340,2024-2025,13.23,Assez Bien,Normale,Admis,1
7174,1960,359,2024-2025,19.77,Très Bien,Normale,Admis,1
7175,1446,344,2021-2022,9.94,Insuffisant,Normale,Échec,0
7176,1165,345,2022-2023,12.74,Assez Bien,Normale,Admis,1
7177,1047,316,2021-2022,20.0,Très Bien,Normale,Admis,1
7178,1194,339,2024-2025,15.61,Bien,Normale,Admis,1
7179,1767,349,2024-2025,8.53,Insuffisant,Normale,Échec,0
7180,1862,323,2022-2023,15.7,Bien,Normale,Admis,1
7181,1166,344,2020-2021,15.35,Bien,Normale,Admis,1
7182,1262,322,2020-2021,7.91,Insuffisant,Rattrapage,Échec,0
7183,1812,328,2023-2024,16.42,Très Bien,Rattrapage,Admis,1
7184,2074,326,2020-2021,7.02,Insuffisant,Normale,Échec,0
7185,1826,342,2023-2024,10.15,Passable,Normale,Admis,1
7186,1458,320,2023-2024,12.1,Assez Bien,Normale,Admis,1
7187,1856,331,2020-2021,17.17,Très Bien,Normale,Admis,1
7188,1610,354,2024-2025,15.78,Bien,Normale,Admis,1
7189,2182,344,2024-2025,10.47,Passable,Normale,Admis,1
7190,1878,316,2021-2022,19.33,Très Bien,Normale,Admis,1
7191,2146,338,2022-2023,11.4,Passable,Normale,Admis,1
7192,1183,357,2020-2021,15.59,Bien,Normale,Admis,1
7193,1474,334,2022-2023,14.04,Bien,Normale,Admis,1
7194,1380,320,2021-2022,10.62,Passable,Normale,Admis,1
7195,1962,325,2021-2022,9.62,Insuffisant,Rattrapage,Échec,0
7196,1313,307,2022-2023,12.33,Assez Bien,Normale,Admis,1
7197,1722,337,2023-2024,16.92,Très Bien,Normale,Admis,1
7198,1496,359,2023-2024,11.49,Passable,Rattrapage,Admis,1
7199,1605,314,2024-2025,15.26,Bien,Rattrapage,Admis,1
7200,1850,315,2024-2025,1.72,Insuffisant,Rattrapage,Échec,0
7201,1527,340,2022-2023,14.02,Bien,Normale,Admis,1
7202,1592,301,2021-2022,11.99,Passable,Normale,Admis,1
7203,2140,337,2022-2023,17.92,Très Bien,Normale,Admis,1
7204,1657,351,2022-2023,13.16,Assez Bien,Normale,Admis,1
7205,1850,324,2023-2024,10.69,Passable,Normale,Admis,1
7206,1754,313,2020-2021,14.92,Bien,Rattrapage,Admis,1
7207,1963,304,2024-2025,16.21,Très Bien,Normale,Admis,1
7208,2005,314,2020-2021,14.39,Bien,Normale,Admis,1
7209,1110,310,2020-2021,8.59,Insuffisant,Normale,Échec,0
7210,1033,343,2021-2022,12.98,Assez Bien,Normale,Admis,1
7211,1958,314,2023-2024,3.74,Insuffisant,Normale,Échec,0
7212,1771,315,2021-2022,8.29,Insuffisant,Normale,Échec,0
7213,1719,348,2023-2024,16.13,Très Bien,Rattrapage,Admis,1
7214,1945,314,2021-2022,15.24,Bien,Normale,Admis,1
7215,1349,347,2021-2022,11.8,Passable,Normale,Admis,1
7216,1584,359,2024-2025,10.29,Passable,Normale,Admis,1
7217,1926,318,2024-2025,19.03,Très Bien,Normale,Admis,1
7218,1438,339,2020-2021,12.07,Assez Bien,Normale,Admis,1
7219,1873,343,2023-2024,11.31,Passable,Normale,Admis,1
7220,1011,352,2020-2021,15.07,Bien,Normale,Admis,1
7221,2189,308,2020-2021,18.11,Très Bien,Rattrapage,Admis,1
7222,1022,320,2024-2025,13.45,Assez Bien,Rattrapage,Admis,1
7223,2064,328,2023-2024,13.42,Assez Bien,Normale,Admis,1
7224,1047,348,2023-2024,10.62,Passable,Normale,Admis,1
7225,1426,355,2021-2022,13.92,Assez Bien,Normale,Admis,1
7226,1847,320,2022-2023,10.66,Passable,Normale,Admis,1
7227,1917,350,2024-2025,9.15,Insuffisant,Normale,Échec,0
7228,2170,341,2021-2022,14.94,Bien,Normale,Admis,1
7229,1961,333,2022-2023,11.19,Passable,Normale,Admis,1
7230,1744,341,2022-2023,16.63,Très Bien,Normale,Admis,1
7231,1188,331,2023-2024,11.79,Passable,Normale,Admis,1
7232,1120,351,2024-2025,15.43,Bien,Normale,Admis,1
7233,1048,339,2021-2022,12.45,Assez Bien,Normale,Admis,1
7234,2016,307,2023-2024,4.07,Insuffisant,Normale,Échec,0
7235,1600,359,2022-2023,11.79,Passable,Normale,Admis,1
7236,2146,307,2020-2021,17.34,Très Bien,Rattrapage,Admis,1
7237,1585,323,2023-2024,9.32,Insuffisant,Rattrapage,Échec,0
7238,1506,346,2022-2023,12.18,Assez Bien,Normale,Admis,1
7239,1858,328,2024-2025,11.52,Passable,Normale,Admis,1
7240,1615,317,2023-2024,13.83,Assez Bien,Normale,Admis,1
7241,1438,345,2021-2022,11.25,Passable,Normale,Admis,1
7242,2106,329,2024-2025,11.16,Passable,Normale,Admis,1
7243,1117,348,2022-2023,17.49,Très Bien,Normale,Admis,1
7244,1268,333,2024-2025,6.41,Insuffisant,Normale,Échec,0
7245,1062,343,2022-2023,11.03,Passable,Normale,Admis,1
7246,1797,328,2022-2023,11.72,Passable,Normale,Admis,1
7247,1180,336,2021-2022,15.35,Bien,Normale,Admis,1
7248,1907,335,2022-2023,8.72,Insuffisant,Normale,Échec,0
7249,1921,329,2020-2021,14.91,Bien,Rattrapage,Admis,1
7250,2083,360,2024-2025,14.6,Bien,Normale,Admis,1
7251,2030,316,2023-2024,12.57,Assez Bien,Normale,Admis,1
7252,1561,316,2022-2023,10.58,Passable,Rattrapage,Admis,1
7253,1727,303,2024-2025,12.92,Assez Bien,Normale,Admis,1
7254,1826,333,2022-2023,9.54,Insuffisant,Rattrapage,Échec,0
7255,1439,333,2020-2021,10.91,Passable,Normale,Admis,1
7256,1810,311,2022-2023,6.06,Insuffisant,Normale,Échec,0
7257,1119,310,2021-2022,6.86,Insuffisant,Normale,Échec,0
7258,1093,333,2024-2025,16.45,Très Bien,Normale,Admis,1
7259,1799,318,2023-2024,15.63,Bien,Normale,Admis,1
7260,1339,317,2021-2022,6.23,Insuffisant,Normale,Échec,0
7261,1611,350,2021-2022,14.56,Bien,Normale,Admis,1
7262,1734,317,2024-2025,3.49,Insuffisant,Normale,Échec,0
7263,1831,339,2022-2023,12.82,Assez Bien,Normale,Admis,1
7264,1363,308,2021-2022,12.3,Assez Bien,Normale,Admis,1
7265,1210,344,2022-2023,18.58,Très Bien,Rattrapage,Admis,1
7266,1797,303,2021-2022,15.2,Bien,Rattrapage,Admis,1
7267,2034,329,2020-2021,11.05,Passable,Normale,Admis,1
7268,1011,334,2024-2025,9.64,Insuffisant,Rattrapage,Échec,0
7269,1093,314,2022-2023,15.7,Bien,Rattrapage,Admis,1
7270,1636,327,2024-2025,13.59,Assez Bien,Normale,Admis,1
7271,1596,325,2023-2024,4.08,Insuffisant,Normale,Échec,0
7272,1002,358,2022-2023,11.14,Passable,Normale,Admis,1
7273,1121,314,2023-2024,15.89,Bien,Normale,Admis,1
7274,1825,317,2023-2024,11.14,Passable,Normale,Admis,1
7275,1566,330,2023-2024,10.96,Passable,Normale,Admis,1
7276,2194,308,2020-2021,13.63,Assez Bien,Normale,Admis,1
7277,1873,306,2021-2022,14.33,Bien,Normale,Admis,1
7278,1364,308,2022-2023,8.43,Insuffisant,Normale,Échec,0
7279,1091,349,2021-2022,15.84,Bien,Rattrapage,Admis,1
7280,2177,353,2023-2024,14.91,Bien,Normale,Admis,1
7281,1642,323,2024-2025,11.35,Passable,Normale,Admis,1
7282,1838,346,2024-2025,13.29,Assez Bien,Normale,Admis,1
7283,1144,341,2024-2025,18.86,Très Bien,Normale,Admis,1
7284,1091,303,2022-2023,9.9,Insuffisant,Rattrapage,Échec,0
7285,1252,321,2024-2025,20.0,Très Bien,Normale,Admis,1
7286,1454,314,2021-2022,16.23,Très Bien,Normale,Admis,1
7287,1764,309,2024-2025,8.21,Insuffisant,Normale,Échec,0
7288,1852,346,2023-2024,17.05,Très Bien,Normale,Admis,1
7289,1003,307,2021-2022,15.13,Bien,Rattrapage,Admis,1
7290,2056,321,2022-2023,15.51,Bien,Normale,Admis,1
7291,1001,350,2020-2021,7.71,Insuffisant,Normale,Échec,0
7292,1343,338,2022-2023,10.49,Passable,Rattrapage,Admis,1
7293,1987,313,2024-2025,9.38,Insuffisant,Normale,Échec,0
7294,1024,307,2020-2021,15.68,Bien,Normale,Admis,1
7295,1141,312,2022-2023,12.46,Assez Bien,Normale,Admis,1
7296,1725,355,2023-2024,12.26,Assez Bien,Rattrapage,Admis,1
7297,1194,335,2020-2021,8.04,Insuffisant,Normale,Échec,0
7298,1768,336,2020-2021,11.54,Passable,Normale,Admis,1
7299,1789,348,2020-2021,14.58,Bien,Rattrapage,Admis,1
7300,1605,339,2024-2025,19.77,Très Bien,Normale,Admis,1
7301,2185,308,2021-2022,17.64,Très Bien,Normale,Admis,1
7302,1822,341,2022-2023,15.23,Bien,Normale,Admis,1
7303,1075,357,2022-2023,17.25,Très Bien,Normale,Admis,1
7304,1689,308,2024-2025,17.37,Très Bien,Normale,Admis,1
7305,1195,343,2024-2025,11.43,Passable,Normale,Admis,1
7306,1456,354,2024-2025,13.14,Assez Bien,Normale,Admis,1
7307,1844,335,2023-2024,5.0,Insuffisant,Normale,Échec,0
7308,1167,333,2023-2024,5.23,Insuffisant,Normale,Échec,0
7309,2009,305,2023-2024,9.23,Insuffisant,Normale,Échec,0
7310,1016,335,2020-2021,12.25,Assez Bien,Normale,Admis,1
7311,1638,340,2021-2022,12.83,Assez Bien,Normale,Admis,1
7312,1418,346,2021-2022,7.53,Insuffisant,Normale,Échec,0
7313,2144,359,2022-2023,12.34,Assez Bien,Normale,Admis,1
7314,1036,332,2020-2021,16.55,Très Bien,Normale,Admis,1
7315,1866,306,2021-2022,15.66,Bien,Normale,Admis,1
7316,1451,314,2021-2022,8.51,Insuffisant,Normale,Échec,0
7317,1153,349,2021-2022,11.76,Passable,Normale,Admis,1
7318,1573,337,2022-2023,12.76,Assez Bien,Normale,Admis,1
7319,1335,309,2020-2021,15.44,Bien,Normale,Admis,1
7320,2153,356,2022-2023,8.86,Insuffisant,Normale,Échec,0
7321,1085,343,2020-2021,14.8,Bien,Normale,Admis,1
7322,1437,331,2020-2021,12.17,Assez Bien,Normale,Admis,1
7323,1965,332,2022-2023,2.9,Insuffisant,Normale,Échec,0
7324,2070,336,2022-2023,16.67,Très Bien,Normale,Admis,1
7325,1790,310,2023-2024,8.57,Insuffisant,Rattrapage,Échec,0
7326,1523,335,2020-2021,16.64,Très Bien,Normale,Admis,1
7327,1796,326,2020-2021,9.79,Insuffisant,Normale,Échec,0
7328,1140,345,2021-2022,12.8,Assez Bien,Normale,Admis,1
7329,1849,351,2021-2022,9.39,Insuffisant,Normale,Échec,0
7330,1068,342,2021-2022,5.85,Insuffisant,Rattrapage,Échec,0
7331,1122,325,2024-2025,13.26,Assez Bien,Normale,Admis,1
7332,1759,305,2023-2024,17.3,Très Bien,Normale,Admis,1
7333,1652,332,2020-2021,11.19,Passable,Normale,Admis,1
7334,1345,308,2020-2021,8.25,Insuffisant,Normale,Échec,0
7335,2136,328,2020-2021,14.12,Bien,Normale,Admis,1
7336,1130,335,2020-2021,13.39,Assez Bien,Normale,Admis,1
7337,1249,343,2021-2022,9.27,Insuffisant,Normale,Échec,0
7338,1472,356,2024-2025,14.98,Bien,Normale,Admis,1
7339,1454,313,2020-2021,8.95,Insuffisant,Normale,Échec,0
7340,1373,321,2022-2023,11.26,Passable,Normale,Admis,1
7341,2196,356,2024-2025,11.42,Passable,Normale,Admis,1
7342,2015,338,2021-2022,12.92,Assez Bien,Rattrapage,Admis,1
7343,1122,328,2021-2022,15.96,Bien,Normale,Admis,1
7344,1453,308,2022-2023,16.41,Très Bien,Normale,Admis,1
7345,1699,339,2023-2024,13.11,Assez Bien,Normale,Admis,1
7346,2137,343,2024-2025,16.5,Très Bien,Normale,Admis,1
7347,1216,355,2020-2021,9.95,Insuffisant,Normale,Échec,0
7348,2194,346,2023-2024,9.55,Insuffisant,Normale,Échec,0
7349,1221,337,2023-2024,10.01,Passable,Rattrapage,Admis,1
7350,2122,304,2022-2023,11.91,Passable,Normale,Admis,1
7351,1736,302,2022-2023,10.93,Passable,Normale,Admis,1
7352,1335,306,2020-2021,12.44,Assez Bien,Rattrapage,Admis,1
7353,1289,349,2020-2021,11.52,Passable,Normale,Admis,1
7354,1445,351,2023-2024,9.54,Insuffisant,Normale,Échec,0
7355,1013,334,2020-2021,6.9,Insuffisant,Normale,Échec,0
7356,1830,351,2022-2023,9.18,Insuffisant,Normale,Échec,0
7357,1212,345,2024-2025,12.06,Assez Bien,Normale,Admis,1
7358,1028,317,2022-2023,12.39,Assez Bien,Normale,Admis,1
7359,1834,354,2020-2021,11.43,Passable,Normale,Admis,1
7360,2109,345,2020-2021,12.79,Assez Bien,Normale,Admis,1
7361,2024,359,2020-2021,9.3,Insuffisant,Rattrapage,Échec,0
7362,1526,303,2024-2025,9.9,Insuffisant,Normale,Échec,0
7363,1484,318,2023-2024,14.23,Bien,Normale,Admis,1
7364,2155,321,2022-2023,14.4,Bien,Normale,Admis,1
7365,1575,337,2022-2023,12.54,Assez Bien,Normale,Admis,1
7366,1062,353,2023-2024,19.15,Très Bien,Normale,Admis,1
7367,1024,338,2022-2023,8.56,Insuffisant,Normale,Échec,0
7368,2028,303,2023-2024,8.35,Insuffisant,Normale,Échec,0
7369,1270,345,2023-2024,15.06,Bien,Normale,Admis,1
7370,1538,322,2023-2024,5.24,Insuffisant,Normale,Échec,0
7371,1886,339,2024-2025,19.76,Très Bien,Normale,Admis,1
7372,1452,344,2024-2025,16.08,Très Bien,Normale,Admis,1
7373,2119,359,2022-2023,13.55,Assez Bien,Normale,Admis,1
7374,2171,342,2020-2021,15.28,Bien,Normale,Admis,1
7375,1998,317,2021-2022,13.26,Assez Bien,Normale,Admis,1
7376,1562,306,2022-2023,13.97,Assez Bien,Rattrapage,Admis,1
7377,1294,343,2024-2025,19.74,Très Bien,Normale,Admis,1
7378,1033,319,2024-2025,13.66,Assez Bien,Normale,Admis,1
7379,1736,330,2023-2024,11.59,Passable,Rattrapage,Admis,1
7380,1883,312,2022-2023,6.61,Insuffisant,Normale,Échec,0
7381,1391,344,2024-2025,7.58,Insuffisant,Normale,Échec,0
7382,1590,330,2023-2024,17.37,Très Bien,Normale,Admis,1
7383,1800,339,2020-2021,11.01,Passable,Rattrapage,Admis,1
7384,1708,313,2020-2021,19.45,Très Bien,Normale,Admis,1
7385,1197,326,2022-2023,16.43,Très Bien,Rattrapage,Admis,1
7386,2015,309,2024-2025,14.57,Bien,Rattrapage,Admis,1
7387,1821,308,2023-2024,10.94,Passable,Rattrapage,Admis,1
7388,1602,344,2023-2024,17.45,Très Bien,Normale,Admis,1
7389,2063,321,2024-2025,9.52,Insuffisant,Normale,Échec,0
7390,1030,309,2023-2024,13.8,Assez Bien,Normale,Admis,1
7391,1266,339,2023-2024,11.57,Passable,Normale,Admis,1
7392,1795,306,2020-2021,10.65,Passable,Normale,Admis,1
7393,1800,325,2021-2022,9.68,Insuffisant,Normale,Échec,0
7394,2107,326,2023-2024,13.76,Assez Bien,Rattrapage,Admis,1
7395,1017,350,2021-2022,13.12,Assez Bien,Normale,Admis,1
7396,1632,339,2024-2025,15.71,Bien,Normale,Admis,1
7397,1262,318,2023-2024,11.65,Passable,Normale,Admis,1
7398,2124,339,2023-2024,12.97,Assez Bien,Normale,Admis,1
7399,1990,342,2020-2021,10.9,Passable,Normale,Admis,1
7400,1256,326,2022-2023,13.1,Assez Bien,Normale,Admis,1
7401,1776,311,2023-2024,11.17,Passable,Normale,Admis,1
7402,2006,353,2022-2023,17.18,Très Bien,Normale,Admis,1
7403,1092,311,2020-2021,14.72,Bien,Normale,Admis,1
7404,1746,353,2023-2024,13.29,Assez Bien,Rattrapage,Admis,1
7405,1271,314,2020-2021,15.08,Bien,Normale,Admis,1
7406,1303,321,2021-2022,10.68,Passable,Normale,Admis,1
7407,1561,312,2021-2022,9.58,Insuffisant,Normale,Échec,0
7408,1697,310,2022-2023,10.2,Passable,Rattrapage,Admis,1
7409,1800,354,2020-2021,9.76,Insuffisant,Rattrapage,Échec,0
7410,1002,334,2022-2023,9.23,Insuffisant,Normale,Échec,0
7411,2071,354,2024-2025,20.0,Très Bien,Normale,Admis,1
7412,1633,339,2023-2024,7.25,Insuffisant,Normale,Échec,0
7413,1129,329,2021-2022,9.19,Insuffisant,Normale,Échec,0
7414,1222,324,2020-2021,13.1,Assez Bien,Normale,Admis,1
7415,1696,350,2021-2022,8.0,Insuffisant,Normale,Échec,0
7416,1017,341,2022-2023,11.86,Passable,Normale,Admis,1
7417,1467,322,2021-2022,13.31,Assez Bien,Normale,Admis,1
7418,1180,313,2020-2021,10.42,Passable,Normale,Admis,1
7419,2055,318,2022-2023,14.23,Bien,Normale,Admis,1
7420,1848,302,2022-2023,14.93,Bien,Normale,Admis,1
7421,1471,319,2021-2022,7.25,Insuffisant,Normale,Échec,0
7422,1497,310,2021-2022,8.21,Insuffisant,Normale,Échec,0
7423,1254,301,2024-2025,9.13,Insuffisant,Normale,Échec,0
7424,1175,357,2021-2022,10.98,Passable,Normale,Admis,1
7425,2186,318,2022-2023,4.39,Insuffisant,Normale,Échec,0
7426,1464,347,2020-2021,12.7,Assez Bien,Normale,Admis,1
7427,1568,359,2020-2021,12.8,Assez Bien,Normale,Admis,1
7428,1576,356,2020-2021,11.82,Passable,Normale,Admis,1
7429,2103,360,2023-2024,10.51,Passable,Normale,Admis,1
7430,2049,315,2022-2023,11.38,Passable,Normale,Admis,1
7431,1404,344,2023-2024,10.79,Passable,Rattrapage,Admis,1
7432,1987,338,2024-2025,13.67,Assez Bien,Normale,Admis,1
7433,1310,345,2022-2023,16.47,Très Bien,Normale,Admis,1
7434,1093,349,2021-2022,8.84,Insuffisant,Normale,Échec,0
7435,1198,360,2020-2021,17.06,Très Bien,Normale,Admis,1
7436,1875,360,2024-2025,14.87,Bien,Normale,Admis,1
7437,1302,315,2020-2021,15.44,Bien,Rattrapage,Admis,1
7438,1445,332,2024-2025,14.55,Bien,Normale,Admis,1
7439,2159,356,2024-2025,11.2,Passable,Normale,Admis,1
